ITINERARI,SECCIO,LENGTH,SOURCETHM,X_MID,Y_MID,X_BEG,Y_BEG,Y_END,X_END,BUFF_DIST,ORIG_FID,_count,_sum,_mean
"453","3",514.14220936500,,512554.90181100002,4696391.41012000013,512734.23509999999,4696549.39639999997,4696505.29920000024,512342.99760000000,500.00000000000,"2837",12659.000000000000000,157503.504462242126465,12.442017889425873
"453","4",588.32569257200,,512124.72986700002,4696324.59931000043,512342.99760000000,4696505.29920000024,4696226.97699999996,511872.77360000001,500.00000000000,"2838",13615.000000000000000,172010.787404537200928,12.633917547156607
"453","5",550.31017389700,,511683.09335200000,4696383.97030000016,511872.77360000001,4696226.97699999996,4696593.78390000015,511536.95370000001,500.00000000000,"2839",13055.000000000000000,161951.854626536369324,12.405350794832353
"453","6",506.95349000300,,511320.07137700001,4696678.49593999982,511536.95370000001,4696593.78390000015,4696628.58519999962,511085.08500000002,500.00000000000,"2840",12694.000000000000000,151556.734687209129333,11.939241743123455
"504","1",552.43588099100,,277365.85292099998,4562260.61299999990,277630.98950000003,4562289.39910000004,4562200.33069999982,277113.56730000000,500.00000000000,"2841",13229.000000000000000,65596.442440658807755,4.958533709324878
"504","2",416.32408544600,,276930.02376299998,4562272.70944000036,277113.56730000000,4562200.33069999982,4562418.54310000036,276788.30729999999,500.00000000000,"2842",11937.000000000000000,59629.632228255271912,4.995361667777104
"504","3",584.51395287100,,276560.88237000001,4562576.05081999954,276788.30729999999,4562418.54310000036,4562732.17190000042,276331.29650000000,500.00000000000,"2843",13527.000000000000000,77937.266550451517105,5.761607640308386
"504","4",468.71463365400,,276159.25598900003,4562863.14063000027,276331.29650000000,4562732.17190000042,4562995.26200000010,275994.50829999999,500.00000000000,"2844",12290.000000000000000,80240.490204513072968,6.528925159032798
"504","5",529.50140470400,,275854.45916899998,4563181.87394000031,275994.50829999999,4562995.26200000010,4563376.92779999971,275744.18160000001,500.00000000000,"2845",12744.000000000000000,98765.499086767435074,7.749960694190792
"504","6",485.67041013200,,275600.62596700003,4563558.14496999979,275744.18160000001,4563376.92779999971,4563755.29989999998,275595.13840000000,500.00000000000,"2846",12324.000000000000000,95957.783121451735497,7.786253093269372
"274","1",468.98921971700,,447097.83366200002,4685031.06121999957,447313.12939999998,4685041.04700000025,4685100.81290000025,446876.47220000002,500.00000000000,"2847",12491.000000000000000,63992.200654253370885,5.123064658894674
"274","2",452.16922467300,,446777.07324800000,4685255.99301000033,446876.47220000002,4685100.81290000025,4685398.42289999966,446616.67340000003,500.00000000000,"2848",11989.000000000000000,51469.323114797472954,4.293045551321835
"274","3",591.69862640100,,446387.71678900003,4685530.29688999988,446616.67340000003,4685398.42289999966,4685535.64059999958,446104.39399999997,500.00000000000,"2849",13594.000000000000000,61332.279048934578896,4.511716863979298
"274","4",489.79362215800,,445918.61106299999,4685614.41612999979,446104.39399999997,4685535.64059999958,4685702.13140000030,445705.54790000001,500.00000000000,"2850",12370.000000000000000,79427.813002556562424,6.421003476358656
"274","5",505.98159176800,,445484.20398400002,4685816.35410999972,445705.54790000001,4685702.13140000030,4685897.28540000040,445260.35269999999,500.00000000000,"2851",12833.000000000000000,106308.010893493890762,8.283956276279428
"274","6",419.15120521900,,445066.38918900001,4685956.29997000005,445260.35269999999,4685897.28540000040,4686005.23000000045,444882.24170000001,500.00000000000,"2852",11911.000000000000000,106174.415617525577545,8.913979986359296
"485","1",571.93670477100,,269327.44763800001,4528963.99385000020,269558.35279999999,4529093.42870000005,4528750.73070000019,269151.47910000000,500.00000000000,"2853",12496.000000000000000,93170.443391501903534,7.456021398167566
"485","2",357.87125745300,,269016.95776600001,4528641.45844000019,269151.47910000000,4528750.73070000019,4528525.47410000023,268899.91050000000,500.00000000000,"2854",8214.000000000000000,50776.119344294071198,6.181655629935972
"485","3",615.33992714200,,268749.21533400001,4528261.47171000019,268899.91050000000,4528525.47410000023,4527976.13040000014,268722.78570000001,500.00000000000,"2855",7087.000000000000000,41913.075517088174820,5.914078667572764
"485","4",591.47758010500,,268789.80049499997,4527702.67564999964,268722.78570000001,4527976.13040000014,4527476.84379999992,268658.60999999999,500.00000000000,"2856",6827.000000000000000,68982.819364339113235,10.104411800840650
"485","5",322.43791752600,,268632.97535800003,4527321.38348000031,268658.60999999999,4527476.84379999992,4527171.11099999957,268587.50339999999,500.00000000000,"2857",5117.000000000000000,67198.471138864755630,13.132396157683164
"485","6",549.81357953700,,268590.44490800000,4526899.59317000024,268587.50339999999,4527171.11099999957,4526663.35309999995,268455.04479999997,500.00000000000,"2858",4748.000000000000000,67792.797765016555786,14.278179815715365
"441","1",510.76726805300,,427079.36621299997,4676894.19338999968,427295.02830000001,4676806.13650000002,4677038.04399999976,426936.96309999999,500.00000000000,"2859",12391.000000000000000,108199.353267788887024,8.732092104575004
"441","2",506.52598936300,,426730.44232700003,4677141.74357999954,426936.96309999999,4677038.04399999976,4677230.99100000039,426515.81920000003,500.00000000000,"2860",12606.000000000000000,120108.913341641426086,9.527916336795290
"441","3",549.38321127100,,426282.49041500001,4677335.47575999983,426515.81920000003,4677230.99100000039,4677406.31300000008,426042.72790000000,500.00000000000,"2861",13029.000000000000000,128854.955344408750534,9.889857651731425
"441","4",630.62652859300,,425793.13268799998,4677589.90249000024,426042.72790000000,4677406.31300000008,4677602.97059999965,425521.40000000002,500.00000000000,"2862",13798.000000000000000,130458.744567006826401,9.454902490723788
"441","5",529.79021229600,,425262.54861800000,4677613.01240999997,425521.40000000002,4677602.97059999965,4677584.97449999955,425051.27720000001,500.00000000000,"2863",12766.000000000000000,118481.234443038702011,9.280999094707717
"441","6",593.96860854500,,424811.94097800000,4677625.23751999997,425051.27720000001,4677584.97449999955,4677739.33210000023,424562.97279999999,500.00000000000,"2864",13149.000000000000000,127585.830820381641388,9.703082426069027
"483","1",496.05092384300,,276100.00433600001,4529948.83430000022,275870.88620000001,4529950.97439999972,4530027.89489999972,276303.56370000000,500.00000000000,"2865",12525.000000000000000,157962.329453349113464,12.611762830606716
"483","2",522.91000206300,,276541.00073400000,4530134.82992000040,276303.56370000000,4530027.89489999972,4530217.19130000006,276787.92229999998,500.00000000000,"2866",13073.000000000000000,168675.442687213449972,12.902581097469090
"483","3",513.49410714400,,277018.95306899998,4530284.15618999954,276787.92229999998,4530217.19130000006,4530520.06560000032,277053.53820000001,500.00000000000,"2867",12662.000000000000000,164631.050398871302605,13.001978391950029
"483","4",513.76036112600,,276955.03755000001,4530727.48429000005,277053.53820000001,4530520.06560000032,4530960.55539999995,276915.32179999998,500.00000000000,"2868",12748.000000000000000,146710.189737305045128,11.508486800855431
"483","5",555.36802158700,,277114.72133899998,4531063.09059000015,276915.32179999998,4530960.55539999995,4531253.21380000003,277256.65629999997,500.00000000000,"2869",12969.000000000000000,137587.833253428339958,10.608977812740253
"483","6",504.01715159200,,277478.03383700002,4531275.87053999957,277256.65629999997,4531253.21380000003,4531503.20519999973,277488.61959999998,500.00000000000,"2870",12378.000000000000000,141642.649652883410454,11.443096594997852
"338","1",452.34947263300,,324466.73755500000,4539505.35274999961,324566.30280000000,4539682.20299999975,4539374.22740000021,324288.48969999998,500.00000000000,"2871",8065.000000000000000,12147.692890899255872,1.506223545058804
"338","2",487.03632094600,,324128.97746000002,4539191.98581000045,324288.48969999998,4539374.22740000021,4539007.51420000009,323970.98910000001,500.00000000000,"2872",8076.000000000000000,15238.702953265979886,1.886912203227585
"338","3",517.20732310200,,323840.51464299997,4538785.29696999956,323970.98910000001,4539007.51420000009,4538577.30080000032,323713.81359999999,500.00000000000,"2873",6439.000000000000000,16953.479168206453323,2.632936662246693
"338","4",539.62644187800,,323522.28810800001,4538450.73811999988,323713.81359999999,4538577.30080000032,4538407.43790000025,323262.96269999997,500.00000000000,"2874",6777.000000000000000,34642.032658994197845,5.111706161870178
"338","5",426.35646719400,,323099.29278000002,4538277.41217000037,323262.96269999997,4538407.43790000025,4538195.76989999972,322982.42940000002,500.00000000000,"2875",7538.000000000000000,52535.906690610572696,6.969475549298298
"338","6",576.13996342400,,322825.88135400001,4537983.62335000001,322982.42940000002,4538195.76989999972,4537733.54279999994,322734.32410000003,500.00000000000,"2876",8711.000000000000000,69898.043931614607573,8.024112493584504
"494","1",500.77531041900,,291435.62571900000,4537989.84363000002,291252.62510000000,4537888.75499999989,4538108.30190000031,291639.79900000000,500.00000000000,"2877",12446.000000000000000,128511.312458538450301,10.325511205089059
"494","2",499.83907296400,,291873.44351000001,4538125.46050999966,291639.79900000000,4538108.30190000031,4538131.29499999993,292107.07789999997,500.00000000000,"2878",12649.000000000000000,142343.847866654396057,11.253367686509163
"494","3",502.72508569700,,292321.04547200003,4538215.54024000000,292107.07789999997,4538131.29499999993,4538230.68439999968,292556.55560000002,500.00000000000,"2879",12649.000000000000000,144266.155172467231750,11.405340752033144
"494","4",556.78935726000,,292823.69314300001,4538218.69605999999,292556.55560000002,4538230.68439999968,4538136.48689999990,293029.76819999999,500.00000000000,"2880",12900.000000000000000,149491.052282512187958,11.588453665311022
"494","5",478.70548641400,,293131.28281200002,4537973.14305000007,293029.76819999999,4538136.48689999990,4537817.55059999973,293292.33439999999,500.00000000000,"2881",12314.000000000000000,131722.899661242961884,10.697003383242079
"494","6",520.88567460100,,293177.44514800003,4537674.31555000041,293292.33439999999,4537817.55059999973,4537429.63499999978,293192.94490000000,500.00000000000,"2882",12392.000000000000000,112303.353292584419250,9.062568858342836
"512","1",478.03101334900,,279401.05515899998,4588211.15954999998,279539.93199999997,4588024.96509999968,4588425.50069999974,279306.00099999999,500.00000000000,"2883",12570.000000000000000,92186.197500146925449,7.333826372326724
"512","2",513.61435159300,,279087.07157600002,4588490.46140000038,279306.00099999999,4588425.50069999974,4588703.36510000005,278991.04989999998,500.00000000000,"2884",12473.000000000000000,80726.539419084787369,6.472102895781672
"512","3",436.29614701200,,278901.76974100003,4588884.94919000007,278991.04989999998,4588703.36510000005,4588766.12710000016,278729.73180000001,500.00000000000,"2885",11599.000000000000000,51111.796559624373913,4.406569235246520
"512","4",564.66419929000,,278588.23503600003,4588528.91009999998,278729.73180000001,4588766.12710000016,4588298.26499999966,278427.33309999999,500.00000000000,"2886",13102.000000000000000,65590.552931778132915,5.006148140114344
"512","5",465.26198993300,,278273.89241700002,4588138.75446000043,278427.33309999999,4588298.26499999966,4587963.91480000038,278123.79330000002,500.00000000000,"2887",11546.000000000000000,70555.986004968173802,6.110859692098404
"512","6",467.09591630700,,277996.78972800000,4587769.23892000038,278123.79330000002,4587963.91480000038,4587585.63109999988,277860.19290000002,500.00000000000,"2888",11771.000000000000000,81499.373771938495338,6.923742568340710
"306","1",522.48318734300,,341781.93924099999,4644010.83951000031,341783.61280000000,4643809.10800000001,4644222.63370000012,341914.38589999999,500.00000000000,"2889",12499.000000000000000,72376.329391866922379,5.790569596917108
"306","2",509.18674951200,,341910.24958100001,4644470.38803999964,341914.38589999999,4644222.63370000012,4644709.79289999977,341849.58840000001,500.00000000000,"2890",12879.000000000000000,60710.896238595247269,4.713944890022148
"306","3",483.12853768400,,341857.17614800000,4644945.33621999994,341849.58840000001,4644709.79289999977,4645168.67690000031,341932.05790000001,500.00000000000,"2891",12664.000000000000000,41437.474418967962265,3.272068415900818
"306","4",507.64849233500,,342011.40528599999,4645386.45519000012,341932.05790000001,4645168.67690000031,4645561.58530000038,342165.32880000002,500.00000000000,"2892",12753.000000000000000,28578.853465765714645,2.240951420510132
"306","5",483.15554016300,,342350.65675700002,4645703.82106999960,342165.32880000002,4645561.58530000038,4645854.35209999979,342521.12589999998,500.00000000000,"2893",12562.000000000000000,26855.201959669586358,2.137812606246584
"306","6",488.79686244900,,342675.76729500003,4646034.96334999986,342521.12589999998,4645854.35209999979,4646170.68159999978,342855.71649999998,500.00000000000,"2894",12637.000000000000000,28400.571370109915733,2.247414051603222
"484","1",497.36885108400,,429810.36789200001,4694845.68919999991,429997.15250000003,4694692.60659999959,4694951.00250000041,429634.25819999998,500.00000000000,"2895",12427.000000000000000,171960.221613734960556,13.837629485292908
"484","2",503.90086209000,,429451.95304800000,4694792.80525999982,429634.25819999998,4694951.00250000041,4694609.00789999962,429301.76350000000,500.00000000000,"2896",12769.000000000000000,166587.569513320893748,13.046250255565896
"484","3",490.53153449100,,429094.05001299997,4694513.75772999972,429301.76350000000,4694609.00789999962,4694530.15909999982,428874.27020000003,500.00000000000,"2897",12468.000000000000000,158028.659108877182007,12.674740063272152
"484","4",494.92996148800,,428662.89269200002,4694445.35838000011,428874.27020000003,4694530.15909999982,4694271.76319999993,428522.77570000000,500.00000000000,"2898",12554.000000000000000,155072.438627839088440,12.352432581475155
"484","5",499.65133248900,,428337.90102300001,4694122.41387999989,428522.77570000000,4694271.76319999993,4694002.91739999969,428169.38130000001,500.00000000000,"2899",12527.000000000000000,138844.162213861942291,11.083592417487184
"484","6",577.47969223600,,428050.89418599999,4693811.06835000031,428169.38130000001,4694002.91739999969,4693695.16000000015,427849.22110000002,500.00000000000,"2900",12848.000000000000000,139345.523496985435486,10.845697656988282
"513","6",529.00242353700,,373549.76830000000,4687709.22912999988,373585.66590000002,4687967.95050000027,4687482.55260000005,373579.42290000001,500.00000000000,"2901",12975.000000000000000,148993.808778166770935,11.483145185215166
"513","5",486.19711134600,,373655.22554999997,4687264.21007000003,373579.42290000001,4687482.55260000005,4687023.68769999966,373646.53580000001,500.00000000000,"2902",12671.000000000000000,145974.362234830856323,11.520350582813579
"513","4",466.82071064300,,373784.36846400000,4686849.47197000030,373646.53580000001,4687023.68769999966,4686635.05719999969,373865.04290000000,500.00000000000,"2903",12431.000000000000000,141780.903490781784058,11.405430254266092
"513","3",644.41087239000,,374057.34912000003,4686379.37648000009,373865.04290000000,4686635.05719999969,4686152.78079999983,374267.72019999998,500.00000000000,"2904",14255.000000000000000,153740.418189525604248,10.785017059945673
"513","2",494.28865758900,,374366.77292000002,4685943.13592999987,374267.72019999998,4686152.78079999983,4685762.58959999960,374492.47039999999,500.00000000000,"2905",12541.000000000000000,132960.610383510589600,10.602074027869435
"513","1",412.10081661800,,374513.36262400000,4685585.85735000018,374492.47039999999,4685762.58959999960,4685397.37050000019,374509.63880000002,500.00000000000,"2906",11778.000000000000000,119953.223576068878174,10.184515501449217
"502","1",547.16971482600,,388663.77775100002,4622942.24333999958,388870.06229999999,4623109.01009999961,4622803.65710000042,388428.39090000000,500.00000000000,"2907",13312.000000000000000,64564.445955827832222,4.850093596441394
"502","2",494.31795216700,,388278.13585899997,4622609.05351000000,388428.39090000000,4622803.65710000042,4622420.14819999970,388132.12569999998,500.00000000000,"2908",12773.000000000000000,53299.722202375531197,4.172842887526465
"502","3",642.57006789200,,387823.67010400002,4622356.53299999982,388132.12569999998,4622420.14819999970,4622316.54629999958,387505.06140000001,500.00000000000,"2909",14265.000000000000000,57738.434659242630005,4.047559387258510
"502","4",351.13007624700,,387331.16296599997,4622331.74321999960,387505.06140000001,4622316.54629999958,4622341.99239999987,387156.08649999998,500.00000000000,"2910",11354.000000000000000,45711.375907480716705,4.026015140697615
"502","5",435.22730887400,,386951.63444900000,4622400.24168999959,387156.08649999998,4622341.99239999987,4622521.93259999994,386772.57760000002,500.00000000000,"2911",12204.000000000000000,53275.243839487433434,4.365391989469636
"502","6",536.95780791200,,386542.29025199998,4622646.44519999996,386772.57760000002,4622521.93259999994,4622798.20440000016,386329.08870000002,500.00000000000,"2912",13179.000000000000000,54492.866350203759794,4.134825582381345
"514","1",495.78264605800,,332321.52532700001,4553463.30982000008,332315.12910000002,4553696.18450000044,4553225.49839999992,332366.29060000001,500.00000000000,"2913",12763.000000000000000,11548.736604124307632,0.904860660042647
"514","2",567.60927694300,,332482.98571300000,4552967.59123999998,332366.29060000001,4553225.49839999992,4552700.24010000005,332514.65899999999,500.00000000000,"2914",13486.000000000000000,12816.852895475925834,0.950382092204948
"514","3",501.77835609900,,332430.97222100000,4552482.61921000015,332514.65899999999,4552700.24010000005,4552294.35869999975,332265.67290000001,500.00000000000,"2915",12817.000000000000000,12545.706962607800961,0.978833343419505
"514","4",403.99415174500,,332176.25108199997,4552119.42198999971,332265.67290000001,4552294.35869999975,4551933.66990000010,332234.97600000002,500.00000000000,"2916",11820.000000000000000,11315.507952675223351,0.957318777722100
"514","5",578.94928670700,,332436.10561799997,4551729.80272000004,332234.97600000002,4551933.66990000010,4551643.75459999964,332712.48359999998,500.00000000000,"2917",13630.000000000000000,12212.917760506272316,0.896032117425258
"514","6",421.35016774000,,332887.13186700002,4551534.95278999954,332712.48359999998,4551643.75459999964,4551383.68360000011,333033.09580000001,500.00000000000,"2918",12063.000000000000000,9626.792412020267875,0.798042975380939
"515","1",494.30858088700,,524452.57751300000,4686070.13518000022,524616.97699999996,4685891.90409999993,4686269.77049999963,524406.07479999994,500.00000000000,"2919",11595.000000000000000,63568.654048860073090,5.482419495373876
"515","2",496.72130261500,,524334.06610399997,4686461.88061999995,524406.07479999994,4686269.77049999963,4686353.25270000007,524534.95950000000,500.00000000000,"2920",7785.000000000000000,46154.515602290630341,5.928646833948700
"515","3",482.94290132500,,524708.98182900005,4686215.49945999961,524534.95950000000,4686353.25270000007,4686149.67349999957,524934.79500000004,500.00000000000,"2921",9808.000000000000000,54864.767428696155548,5.593879223969838
"515","4",532.69203925900,,525197.09152899997,4686141.56816000026,524934.79500000004,4686149.67349999957,4686008.89149999991,525416.63760000002,500.00000000000,"2922",9396.000000000000000,52989.580956980586052,5.639589288737824
"515","5",475.96552545800,,525351.77201199997,4685844.57435000036,525416.63760000002,4686008.89149999991,4685638.69139999989,525317.91220000002,500.00000000000,"2923",9693.000000000000000,53792.088288262486458,5.549580964434386
"515","6",527.89071049700,,525078.24261199997,4685563.12244999968,525317.91220000002,4685638.69139999989,4685763.01939999964,524999.23730000004,500.00000000000,"2924",11991.000000000000000,64443.061444833874702,5.374285834778908
"500","6",493.91321952400,,345401.11624399998,4557155.34681999963,345174.23389999999,4557065.73770000041,4557270.14209999982,345614.48950000003,500.00000000000,"2925",12765.000000000000000,8864.758285738527775,0.694458150077440
"500","5",495.04489252300,,345859.86858000001,4557241.71571999975,345614.48950000003,4557270.14209999982,4557189.04239999969,346101.08769999997,500.00000000000,"2926",12795.000000000000000,8719.455496203154325,0.681473661289813
"500","4",520.50833523100,,346353.97931299999,4557204.76138999965,346101.08769999997,4557189.04239999969,4557289.17569999956,346586.03080000001,500.00000000000,"2927",12921.000000000000000,8893.664511647075415,0.688310851454769
"500","3",428.95766192000,,346790.44615600002,4557354.00392000005,346586.03080000001,4557289.17569999956,4557427.37619999982,346991.52929999999,500.00000000000,"2928",12133.000000000000000,8330.318627977743745,0.686583584272459
"500","2",535.63164322900,,347205.67899400002,4557488.48959999997,346991.52929999999,4557427.37619999982,4557599.50619999971,347441.71549999999,500.00000000000,"2929",12921.000000000000000,8222.404870515689254,0.636359791851690
"500","1",590.66785680700,,347721.52986800001,4557690.67982999980,347441.71549999999,4557599.50619999971,4557716.19049999956,348011.06849999999,500.00000000000,"2930",13749.000000000000000,8605.568799625150859,0.625905069432333
"435","1",503.39735291600,,395071.79710000003,4592674.93240000028,394937.03259999998,4592487.49749999959,4592844.85059999954,394912.80520000000,500.00000000000,"2931",12340.000000000000000,62519.890313351526856,5.066441678553608
"435","2",551.89063256400,,394679.33576599997,4592800.75100000016,394912.80520000000,4592844.85059999954,4592864.53529999964,394426.74440000003,500.00000000000,"2932",12994.000000000000000,71858.015052163973451,5.530091969537016
"435","3",462.09903837500,,394258.55283000000,4592880.12547000032,394426.74440000003,4592864.53529999964,4592982.94639999978,394076.35660000000,500.00000000000,"2933",12069.000000000000000,91135.359701167777530,7.551193943256922
"435","4",472.80466243800,,393914.99640399998,4593077.14128000010,394076.35660000000,4592982.94639999978,4593154.35479999986,393695.98749999999,500.00000000000,"2934",12326.000000000000000,110844.378689557313919,8.992729084014060
"435","5",657.76540667300,,393449.18355999998,4593043.23876999971,393695.98749999999,4593154.35479999986,4593037.45789999980,393133.91350000002,500.00000000000,"2935",14046.000000000000000,124775.631004318594933,8.883356899068676
"435","6",558.90390186800,,392866.47386999999,4592976.52745999955,393133.91350000002,4593037.45789999980,4592906.63030000031,392606.96899999998,500.00000000000,"2936",13347.000000000000000,92137.365842938423157,6.903226630923686
"406","1",509.43212827700,,290941.67427100003,4611530.91172000021,290739.34060000000,4611377.50490000006,4611682.80850000028,291145.73210000002,500.00000000000,"2937",12929.000000000000000,19204.144314047414809,1.485354189345457
"406","2",528.66696687100,,291326.68406300002,4611870.94885999989,291145.73210000002,4611682.80850000028,4612004.83829999994,291554.11969999998,500.00000000000,"2938",13121.000000000000000,23249.654607668519020,1.771942276325625
"406","3",626.35143075500,,291669.21232200001,4612276.65373000037,291554.11969999998,4612004.83829999994,4612584.80620000046,291725.04080000002,500.00000000000,"2939",14070.000000000000000,35845.161458075046539,2.547630522961979
"406","4",461.34756451300,,291826.10451199999,4612714.67260999978,291725.04080000002,4612584.80620000046,4612677.01229999959,292053.67440000002,500.00000000000,"2940",12065.000000000000000,39809.301285304129124,3.299569107774897
"406","5",438.10158108000,,292271.14122200001,4612692.74060999975,292053.67440000002,4612677.01229999959,4612771.23149999976,292470.78550000000,500.00000000000,"2941",12227.000000000000000,40474.890850711621169,3.310287957038653
"406","6",655.99521178300,,292695.36026400002,4612999.44424000010,292470.78550000000,4612771.23149999976,4613217.69079999998,292930.48489999998,500.00000000000,"2942",14361.000000000000000,45667.295594632625580,3.179952342777844
"496","1",705.77290439500,,389322.49527199997,4676956.89651000034,389538.47090000001,4677177.65680000000,4676613.85209999979,389325.80770000000,500.00000000000,"2943",14695.000000000000000,146224.831653103232384,9.950652034916859
"496","2",497.94072149100,,389123.69420299999,4676472.07624000032,389325.80770000000,4676613.85209999979,4676444.05130000040,388882.34730000002,500.00000000000,"2944",12784.000000000000000,124094.465605437755585,9.707013892790814
"496","3",517.28949163800,,388627.11390499998,4676443.19048999995,388882.34730000002,4676444.05130000040,4676414.37729999982,388372.94480000000,500.00000000000,"2945",13003.000000000000000,129497.744287610054016,9.959066699039457
"496","4",466.32952337400,,388148.74603300000,4676426.74029000010,388372.94480000000,4676414.37729999982,4676449.13719999976,387925.96509999997,500.00000000000,"2946",12429.000000000000000,123943.848777532577515,9.972149712570005
"496","5",457.14398808000,,387785.40370800003,4676611.70000999980,387925.96509999997,4676449.13719999976,4676626.73649999965,387567.32909999997,500.00000000000,"2947",12186.000000000000000,144877.471237182617188,11.888845497881389
"496","6",529.95929920700,,387317.48431999999,4676652.59310000017,387567.32909999997,4676626.73649999965,4676636.10749999993,387075.53460000001,500.00000000000,"2948",12904.000000000000000,169595.028551816940308,13.142826143197221
"508","1",580.37578372000,,317097.72430700000,4713838.02374999970,317342.79239999998,4713944.34399999958,4713848.26119999960,316817.33940000000,500.00000000000,"2949",13450.000000000000000,203283.427442580461502,15.114009475284792
"508","2",604.07474186800,,316554.72008399997,4713739.94675000012,316817.33940000000,4713848.26119999960,4713493.23770000041,316414.59259999997,500.00000000000,"2950",13651.000000000000000,199310.719308406114578,14.600448268141976
"508","3",385.11922419500,,316300.60049899999,4713360.22094999999,316414.59259999997,4713493.23770000041,4713184.68910000008,316227.83110000001,500.00000000000,"2951",11578.000000000000000,172704.549107313156128,14.916613327631124
"508","4",573.79444296700,,316160.88403100002,4712914.60147000011,316227.83110000001,4713184.68910000008,4712677.25160000008,316138.75429999997,500.00000000000,"2952",13225.000000000000000,195948.145485520362854,14.816494932742563
"508","5",443.68316921700,,316218.05356299999,4712483.74397000019,316138.75429999997,4712677.25160000008,4712318.44220000040,316353.93979999999,500.00000000000,"2953",12214.000000000000000,166097.159840822219849,13.598915985002638
"508","6",488.39246377900,,316142.49432000000,4712199.72982999962,316353.93979999999,4712318.44220000040,4712094.24890000001,315926.57140000002,500.00000000000,"2954",12688.000000000000000,160130.710690081119537,12.620642393606646
"509","1",529.30052558300,,324843.73714899999,4708844.64735999983,324603.70850000001,4708911.43939999957,4708811.75530000031,325103.22450000001,500.00000000000,"2955",13106.000000000000000,121931.591980159282684,9.303493970712596
"509","2",531.68571157400,,325359.66858900001,4708749.05690000020,325103.22450000001,4708811.75530000031,4708681.39919999987,325609.31290000002,500.00000000000,"2956",13155.000000000000000,154020.312337517738342,11.708119523946616
"509","3",579.94562723300,,325844.01842600002,4708618.70947999973,325609.31290000002,4708681.39919999987,4708496.81929999962,326095.68369999999,500.00000000000,"2957",13358.000000000000000,194606.466840207576752,14.568533226546457
"509","4",457.02138969000,,326271.92750400002,4708364.67556999996,326095.68369999999,4708496.81929999962,4708228.98670000024,326453.88919999998,500.00000000000,"2958",12375.000000000000000,194925.272972047328949,15.751537209862409
"509","5",471.62631186000,,326626.55785699998,4708071.90591999982,326453.88919999998,4708228.98670000024,4707922.81419999991,326806.61749999999,500.00000000000,"2959",12552.000000000000000,186075.514773607254028,14.824371795220461
"509","6",460.70463734500,,326939.86261299998,4707785.66963000037,326806.61749999999,4707922.81419999991,4707862.56549999956,327130.86469999998,500.00000000000,"2960",11770.000000000000000,170517.877616405487061,14.487500222294434
"506","1",564.89953139400,,307325.35076700000,4645513.64883999992,307556.38809999998,4645394.51590000000,4645612.92009999976,307120.69589999999,500.00000000000,"2961",12974.000000000000000,77562.441366314888000,5.978298240042770
"506","2",450.49970878600,,306904.69540600001,4645634.47496999986,307120.69589999999,4645612.92009999976,4645689.56620000023,306711.42070000002,500.00000000000,"2962",12118.000000000000000,86700.598038494586945,7.154695332438900
"506","3",495.37306804900,,306479.35748000001,4645618.14444999956,306711.42070000002,4645689.56620000023,4645635.98830000032,306235.17310000001,500.00000000000,"2963",12758.000000000000000,102860.455535888671875,8.062427930387887
"506","4",484.98239574500,,306036.55270399997,4645682.86899999995,306235.17310000001,4645635.98830000032,4645706.68130000029,305799.10889999999,500.00000000000,"2964",12450.000000000000000,112176.845090031609288,9.010188360645110
"506","5",469.04797484500,,305566.59108599997,4645696.63155000005,305799.10889999999,4645706.68130000029,4645733.47030000016,305336.25569999998,500.00000000000,"2965",12528.000000000000000,125324.390346169471741,10.003543290722339
